id,bot_id,opened_at,series,market_ticker,product_id,side,contracts,entry_cents,expiry_ts,rationale,status,result,payout_usd,pnl_usd,closed_at,chart_path
121,adverse,2026-07-25T11:21:03Z,KXETH15M,KXETH15M-26JUL250730-30,ETH,NO,5,33.5,2026-07-25T11:30:00Z,"HTF bias is mixed / conflicted. This window: NO with mixed HTF — LTF must carry the case. KalshiRules session: weekend. KalshiRules entry: NO mid≈36.5¢ → intended limit ~33.5¢ (−3¢ favorable); fill/paper 33.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=8.9 — outside last-3m block. Model fair YES 55.4¢ vs mid 63.5¢ (edge -8.1¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.0053830004844712676, mid_improvement=17.0, arm_side_mid=53.5, now_side_mid=36.5, arm_spot=1857.38, spot=1857.8). Gate=pass_fib. ICT short: KalshiRules session: US afternoon session (approx 07:10–07:25 ET on Jul 25). Not in the last-3-minute block — execute window is open.

HTF bias (H4): The H4 chart shows price inside an active bullish H4 OB (1,841.52–1,878.50, green box). However, the setup phase is bearish_retest_rejected and the 24h supply retest zone (1,876.88–1,890.72) has already been FILLED — the 24h high of 1,884.43 tagged supply 23h ago and price has since sold off and compressed near Daily Open 1,859.77. H4 structure is technically bullish (green OB active), so this NO trade fades HTF bias. KalshiRules counter-HTF acknowledgment: the bearish_retest_rejected setup state and filled supply retest override the raw H4 bullish OB color for this 15m window; M5 bearish OB takes precedence per decision rules.

On H4: Price is inside the bullish H4 OB 1,841.52–1,878.50. Above sits the Weekly Open 1,870.99 and Monday Mid 1,879.47 as near resistance. Bias is nominally bullish from H4 structure alone, but the bearish retest-rejection setup and filled supply retest argue for a bearish lean on this cycle.

On H1: H1 shows price compressing tightly near Daily Open 1,859.77 and Prev Week Mid 1,846.43, well below the prior session's Monday High 1,917.43. The H4 BRKR (pink) is projected above. H1 candles show a slow corrective grind lower with no impulsive bullish reclaim — consistent with a corrective down-leg inside the HTF bull OB rather than a fresh uptrend.

On M5: The bearish M5 OB 1,858.33–1,861.18 (candle 2026-07-24T20:35) is the active entry zone. Its 0.25–0.50 fib band is 1,859.76–1,860.47. Spot is at 1,857.37, just below the fib band. The M5 OB does NOT overlap the H4 bullish OB in label but does sit within its price range (1,841.52–1,878.50) — conflict acknowledged; M5 bearish OB trigger takes precedence for this short-duration binary. No M5 SFPs are in the recent window. The bearish M5 OB displacement occurred at 20:40 and 20:45 candles, confirming a downward displacement from supply.

KalshiRules entry rule: The bearish M5 OB fib 0.25 tranche is 1,860.47 and 0.50 tranche is 1,859.76. Spot at 1,857.37 is just below the band — price has already displaced through the OB. Entry for a NO (short) ticket should be placed on a retrace back into the fib band near 1,859.76–1,860.47. KalshiRules: prefer limit ~3¢ more favorable than mid; if NO contract mid is ≤50¢, bid ~3¢ below mid. NEVER BUY (YES) above 55¢. This is a NO (short) suggestion.

KalshiRules block check: Not in last 3 minutes of the 15m window — execute rule applies. 24h range is 1,845.35–1,884.43 (ranging=True, width 2.1%); spot is near lower third of range, consistent with downward drift after supply rejection. Key levels: Daily Open 1,859.77 acts as near resistance from above; Prev Week Mid 1,846.43 and Monday Low 1,841.52 are downside draws.

Risk note: Kalshi index may differ from Coinbase spot. Freeze near expiry is expected. The H4 OB is bullish, so this is a counter-HTF fade — if price reclaims above 1,861.18 (above the bearish M5 OB high) on a 5m close, the NO thesis is invalidated.",closed,no,5.0,3.325,2026-07-25T11:37:03Z,/opt/kalshi-15m-bot/charts/20260725T111609Z_ETH_USD_M5_marked.png
130,adverse,2026-07-25T17:04:04Z,KXETH15M,KXETH15M-26JUL251315-15,ETH,NO,5,25.0,2026-07-25T17:15:00Z,"HTF bias is mixed / conflicted. This window: NO with mixed HTF — LTF must carry the case. KalshiRules session: weekend. KalshiRules entry: NO mid≈28.0¢ → intended limit ~25.0¢ (−3¢ favorable); fill/paper 25.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=10.9 — outside last-3m block. Model fair YES 58.5¢ vs mid 72.0¢ (edge -13.5¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.028931619581351598, mid_improvement=16.5, arm_side_mid=44.5, now_side_mid=28.0, arm_spot=1866.67, spot=1867.01). Gate=pass_fib. ICT short: HTF bias is MIXED-to-bearish fading a bullish H4 OB. Setup phase is bearish_retest_rejected, strongly favoring SHORT (NO). This is a counter-H4-OB trade — the H4 bullish OB (1,841.52–1,878.50) is active, but the setup state and M5 bearish OB take precedence per KalshiRules. Conflict acknowledged: HTF structure is bullish OB demand, but price has failed to rally through the bearish retest zone (1,902.91–1,917.43), rejected hard, and is now chopping just below Weekly Open 1,870.99 — the M5 bearish OB entry is the trigger.

On H4: Price rallied into the H4 BRKR (bearish breaker zone ~1,902–1,917, visible as the pink/red box labeled H4 BRKR on both H4 and H1 charts) and was emphatically rejected — multiple red H4 candles cascading lower. Price is now sitting inside the H4 bullish OB (green box 1,841.52–1,878.50), but has been unable to reclaim Weekly Open 1,870.99. The H4 structure shows a clear bearish retest rejection off the BRKR, consistent with the setup_phase=bearish_retest_rejected. Regime: mixed — weekly shows prior bullish swing from lows, but immediate H4 leg is bearish displacement from the BRKR.

On H1: The H1 chart clearly shows the sharp drop from the H4 BRKR zone (~1,920+) down through 1,870 and into the 1,850s. Recent H1 candles are small and overlapping — corrective/choppy — consistent with a bull-regime slow counter-leg or a bear-regime pause before continuation lower. Price is hugging the Daily Open 1,859.77 and struggling to reclaim Weekly Open 1,870.99. The H4 bullish OB is visible as the green box spanning 1,841–1,878 on the H1, but price is not impulsively reclaiming it.

On M5: Spot is at 1,866.66, inside the bearish M5 OB (1,863.95–1,866.97, candle 2026-07-25T16:10). The programmatic alert confirms price is inside the M5 OB but currently above the fib entry band (0.25–0.50: 1,865.46–1,866.22). Spot at 1,866.66 is just above the top of the fib band (1,866.22). The M5 OB does NOT overlap an H4 OB per programmatic context ('no H4 OB overlap'). Entry is targeting a dip into the 0.25 tranche at 1,866.22 or just inside the band. 24h range is 1,849.26–1,870.44 (1.1% wide, ranging=True); spot is 3.78 below the 24h high — near the top of a tight range, consistent with a bearish fade. No recent M5 or H4 SFPs are present in the window — no SFP cited.

KalshiRules: Session is US afternoon (active hours, not last 3 minutes — execute window is open). Entry rule: spot_sell (NO) maps to the bearish M5 OB fib tranche at 1,866.22 (0.25 level); intended limit entry at ~1,865.84 (≤50¢ preferred, ~3¢ favorable to mid on Kalshi NO side — never chase). Hard block check: not in last-3-minute window. Setup_phase=bearish_retest_rejected fires the SHORT bias. M5 ≥0.25% retrace rule: the recent M5 push up to 1,866–1,867 is a small spike (~0.17% from 1,863 base) — below the 0.25% chase-fade threshold, so entry here is not chasing an extended M5 candle. SL placed above 24h high / Weekly Open cluster at 1,871.50 (~0.3% above entry). TP1 Daily Open 1,859.77, TP2 ~1,854, TP3 24h low 1,849.26. R/R ~1.6 at TP2. Risk note: Kalshi index may differ from Coinbase spot; freeze ~15–30s before expiry is expected. H4 bullish OB conflict is acknowledged — the bearish M5 OB and bearish_retest_rejected setup phase take M5 precedence per decision rules.",closed,yes,0.0,-1.25,2026-07-25T17:20:03Z,/opt/kalshi-15m-bot/charts/20260725T170102Z_ETH_USD_M5_marked.png
135,adverse,2026-07-25T19:39:03Z,KXETH15M,KXETH15M-26JUL251545-45,ETH,NO,5,12.5,2026-07-25T19:45:00Z,"HTF bias is mixed / conflicted. This window: NO with mixed HTF — LTF must carry the case. KalshiRules session: weekend. KalshiRules entry: NO mid≈15.5¢ → intended limit ~12.5¢ (−3¢ favorable); fill/paper 12.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.9 — outside last-3m block. Model fair YES 72.5¢ vs mid 84.5¢ (edge -12.0¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.025616531201477777, mid_improvement=23.5, arm_side_mid=39.0, now_side_mid=15.5, arm_spot=1874.11, spot=1874.27). Gate=pass_fib. ICT short: KalshiRules session: US afternoon session (active hours, normal sizing applies). Setup phase is bearish_retest_rejected — strongly favoring SHORT / NO per decision rules.

On H4: Price is inside the active bullish H4 OB (1,841.52–1,878.50), but the dominant recent context is bearish — the H4 BRKR zone (pink, ~1,902–1,917) rejected price decisively and pushed ETH back into this OB range. The bearish supply retest zone at 1,902.91–1,917.43 remains unfilled but acted as the rejection ceiling last session. H4 structure shows LH/LL sequence from the 1,944 highs, confirming a bearish corrective leg. The bullish H4 OB is a conflict — we are fading it because setup phase (bearish_retest_rejected) and the M5 bearish OB take precedence per decision rules. HTF conflict acknowledged: counter-HTF fade is deliberate.

On H1: Price ground down from 1,880+ to cluster near the Daily Open (1,859.77) and Weekly Open (1,870.99). On the H1 chart the H4 BRKR overhead (~1,900–1,917) capped any recovery. The recent H1 action shows tight ranging between Daily Open 1,859.77 and Weekly Open 1,870.99 with no bullish MSB — consistent with bearish consolidation before another leg down toward Monday Low 1,841.52 and Prev Week Mid 1,846.43.

On M5: The detected bearish M5 OB sits at 1,863.95–1,866.97 (candle 2026-07-25T16:10). Spot at 1,874.14 is above this OB — price has recently pushed up through Weekly Open 1,870.99 toward the M5 OB zone. The entry band 0.25–0.50 gives tranches at 1,866.22 (0.25) and 1,865.46 (0.50). Spot is currently outside fib (above), consistent with programmatic note. The 24h range is 1.4% wide (1,849.26–1,875.12) with ranging=True; the 24h high was made only 1H ago — KalshiRules M5 ≥0.25% retrace rule applies: the recent push up to 24h high is very likely to retrace in the next 5 minutes. No M5 SFPs are listed in recent window. The bearish M5 OB at 1,863.95–1,866.97 does not overlap an H4 OB (programmatic confirms no overlap).

KalshiRules entry: Target is the bearish M5 OB fib 0.25 tranche at 1,866.22. This is a short / NO entry. Intended limit: bid the NO ticket ~3¢ more favorable than mid once the contract is priced — per KalshiRules ≤50¢ preferred, never buy >55¢. If ticket is >50¢ for NO at open of window, wait up to 5 minutes for cheaper entry. KalshiRules block: We are not in the last 3 minutes of the window — execute exception does not apply; standard entry rules apply. Risk note: Kalshi settlement uses their own index, not Coinbase chart; price may freeze ~15–30s before expiry. Model fair value is a proxy filter only.

SL is set just above the H4 OB top at 1,878.50 (Monday Mid 1,879.47 confluence). TP1 = Daily Open 1,859.77, TP2 = 24h Low 1,849.26, TP3 = Monday Low 1,841.52. R/R approximately 1.3× to TP1, improving significantly to TP2/TP3.",closed,yes,0.0,-0.625,2026-07-25T19:52:03Z,/opt/kalshi-15m-bot/charts/20260725T193317Z_ETH_USD_M5_marked.png
140,adverse,2026-07-25T21:54:03Z,KXETH15M,KXETH15M-26JUL251800-00,ETH,NO,5,6.299999999999997,2026-07-25T22:00:00Z,"HTF bias is mixed / conflicted. This window: NO with mixed HTF — LTF must carry the case. KalshiRules session: weekend. KalshiRules entry: NO mid≈9.3¢ → intended limit ~6.3¢ (−3¢ favorable); fill/paper 6.3¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.9 — outside last-3m block. Model fair YES 81.3¢ vs mid 90.7¢ (edge -9.4¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.04437007852968744, mid_improvement=6.200000000000003, arm_side_mid=15.5, now_side_mid=9.3, arm_spot=1872.26, spot=1871.46). Gate=pass_fib. ICT short: KalshiRules session: US afternoon session, active trading hours, no last-3m block applies — this is an early-window decision.

On H4: The primary H4 structure is a bullish OB at 1,841.52–1,878.50 (active, unmitigated). However, directly above sits a bearish H4 BRKR spanning roughly 1,888–1,917 (Monday High 1,917.43). The setup phase is latched as bearish_retest_rejected — price rallied into the supply retest zone 1,902.91–1,917.43 and was rejected; that rejection has been holding. The H4 bias is therefore mixed: bullish OB below provides structural support, but the bearish breaker above and bearish_retest_rejected phase strongly favor SHORT per decision rules. HTF conflict acknowledged: this trade fades the bullish H4 OB's upper edge; M5 bearish OB takes precedence given setup state.

On H1: Price dropped sharply from the H4 BRKR/supply zone around 1,917 and has been consolidating in the 1,855–1,875 range. The H4 OB floor (1,841.52) is visible as the green zone on H1. Recent H1 candles show price grinding higher but unable to reclaim 1,879 (Monday Mid). No H1 SFPs in window. The corrective bounce from Monday Low 1,841.52 appears slow and choppy — consistent with a counter-trend recovery leg inside a bearish regime phase.

On M5: Spot is at 1,872.25, just below the 24h high of 1,875.12 made 3 hours ago. The only detected M5 OB is a bearish M5 OB at 1,863.95–1,866.97 (candle 2026-07-25T16:10), with fib entry band 0.25–0.50 at 1,865.46–1,866.22. The M5 OB does NOT overlap any H4 OB per programmatic context ('no H4 OB overlap'). Spot is currently outside the fib band (above it at 1,872.25), approaching the 24h high at 1,875.12 and Monday Mid at 1,879.47 — these are resistance. Price is ranging (24h width 1.4%) near the top of the range. KalshiRules: M5 candles near 24h high with setup state bearish_retest_rejected favor a NO/short entry on a retrace into the M5 bearish OB fib band. The intended entry is a limit sell at 1,866.22 (fib 0.25 tranche of M5 OB), which would be reached on a pullback from current price — approximately 3¢ favorable vs a mid-market sell entry near spot. No M5 SFPs cited (none in window).

KalshiRules entry rule: Desired side is NO (short). Price of the NO contract is not directly stated, but given spot is near 24h high in a bearish_retest_rejected phase, NO is the lower-payout side — consistent with ≤50¢ preferred entry. Limit set at M5 OB 0.25 fib (1,866.22), ~3¢ favorable vs chasing spot at 1,872. Never chase: do not enter if spot runs above 1,875 without a retrace. Block: not in last 3 minutes. KalshiRules M5 ≥0.25% retrace note: if price continues impulsively up from 1,872, wait — do not chase; the retrace into 1,866 is the entry.

Risk note: Settlement uses Kalshi's own index (not Coinbase chart); freeze near expiry is expected. Bullish H4 OB below 1,878 is a structural conflict — acknowledged. M5 bearish OB and bearish_retest_rejected phase take precedence for this 15m binary window. SL above Monday Mid 1,879.47; TP1 at Daily Open 1,859.77, TP2 ~1,853, TP3 Prev Week Mid 1,846.43.",closed,yes,0.0,-0.31499999999999984,2026-07-25T22:00:03Z,/opt/kalshi-15m-bot/charts/20260725T214813Z_ETH_USD_M5_marked.png
147,adverse,2026-07-26T03:38:03Z,KXETH15M,KXETH15M-26JUL252345-45,ETH,NO,5,5.549999999999997,2026-07-26T03:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈8.5¢ → intended limit ~5.5¢ (−3¢ favorable); fill/paper 5.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 79.6¢ vs mid 91.5¢ (edge -11.8¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.07712109607691531, mid_improvement=23.950000000000003, arm_side_mid=32.5, now_side_mid=8.5, arm_spot=1881.26, spot=1881.61). Gate=skipped_llm_no_trade. ICT none: Spot $1,881.26. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.27749999999999986,2026-07-26T03:52:03Z,/opt/kalshi-15m-bot/charts/20260726T033326Z_ETH_USD_M5_marked.png
148,adverse,2026-07-26T04:06:03Z,KXETH15M,KXETH15M-26JUL260015-15,ETH,NO,5,15.5,2026-07-26T04:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈18.5¢ → intended limit ~15.5¢ (−3¢ favorable); fill/paper 15.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=8.9 — outside last-3m block. Model fair YES 64.1¢ vs mid 81.5¢ (edge -17.4¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.03456178317531311, mid_improvement=44.0, arm_side_mid=62.5, now_side_mid=18.5, arm_spot=1879.85, spot=1881.34). Gate=skipped_llm_no_trade. ICT none: Spot $1,879.89. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,no,5.0,4.225,2026-07-26T04:21:03Z,/opt/kalshi-15m-bot/charts/20260726T040236Z_ETH_USD_M5_marked.png
151,adverse,2026-07-26T04:38:03Z,KXETH15M,KXETH15M-26JUL260045-45,ETH,NO,5,37.0,2026-07-26T04:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈40.0¢ → intended limit ~37.0¢ (−3¢ favorable); fill/paper 37.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 39.3¢ vs mid 60.0¢ (edge -20.7¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=-0.016996053728768334, mid_improvement=22.5, arm_side_mid=62.5, now_side_mid=40.0, arm_spot=1881.92, spot=1882.47). Gate=skipped_llm_no_trade. ICT none: Spot $1,881.96. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-1.85,2026-07-26T04:52:03Z,/opt/kalshi-15m-bot/charts/20260726T043145Z_ETH_USD_M5_marked.png
154,adverse,2026-07-26T04:55:03Z,KXETH15M,KXETH15M-26JUL260100-00,ETH,NO,5,8.0,2026-07-26T05:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈11.0¢ → intended limit ~8.0¢ (−3¢ favorable); fill/paper 8.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=4.9 — outside last-3m block. Model fair YES 75.9¢ vs mid 89.0¢ (edge -13.1¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.04271463440517209, mid_improvement=24.0, arm_side_mid=35.0, now_side_mid=11.0, arm_spot=1884.64, spot=1885.405). Gate=skipped_llm_no_trade. ICT none: Spot $1,884.64. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,no,5.0,4.6000000000000005,2026-07-26T05:06:03Z,/opt/kalshi-15m-bot/charts/20260726T044745Z_ETH_USD_M5_marked.png
155,adverse,2026-07-26T05:08:03Z,KXETH15M,KXETH15M-26JUL260115-15,ETH,NO,5,32.5,2026-07-26T05:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈35.5¢ → intended limit ~32.5¢ (−3¢ favorable); fill/paper 32.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 56.1¢ vs mid 64.5¢ (edge -8.4¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.011143716801020886, mid_improvement=14.0, arm_side_mid=49.5, now_side_mid=35.5, arm_spot=1883.93, spot=1884.68). Gate=skipped_llm_no_trade. ICT none: Spot $1,883.93. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-1.625,2026-07-26T05:21:03Z,/opt/kalshi-15m-bot/charts/20260726T050146Z_ETH_USD_M5_marked.png
158,adverse,2026-07-26T05:38:03Z,KXETH15M,KXETH15M-26JUL260145-45,ETH,NO,5,32.5,2026-07-26T05:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈35.5¢ → intended limit ~32.5¢ (−3¢ favorable); fill/paper 32.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.9 — outside last-3m block. Model fair YES 53.5¢ vs mid 64.5¢ (edge -11.0¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.005308672778703283, mid_improvement=27.0, arm_side_mid=62.5, now_side_mid=35.5, arm_spot=1882.28, spot=1883.81). Gate=skipped_llm_no_trade. ICT none: Spot $1,882.75. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-1.625,2026-07-26T05:53:03Z,/opt/kalshi-15m-bot/charts/20260726T053318Z_ETH_USD_M5_marked.png
159,adverse,2026-07-26T06:05:03Z,KXETH15M,KXETH15M-26JUL260215-15,ETH,NO,5,25.5,2026-07-26T06:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈28.5¢ → intended limit ~25.5¢ (−3¢ favorable); fill/paper 25.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=9.9 — outside last-3m block. Model fair YES 38.3¢ vs mid 71.5¢ (edge -33.2¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=-0.01880418154003305, mid_improvement=26.5, arm_side_mid=55.0, now_side_mid=28.5, arm_spot=1881.768, spot=1882.206). Gate=skipped_llm_no_trade. ICT none: Spot $1,881.91. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,no,5.0,3.725,2026-07-26T06:20:03Z,/opt/kalshi-15m-bot/charts/20260726T060102Z_ETH_USD_M5_marked.png
160,adverse,2026-07-26T06:52:03Z,KXETH15M,KXETH15M-26JUL260300-00,ETH,NO,5,4.799999999999997,2026-07-26T07:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈7.8¢ → intended limit ~4.8¢ (−3¢ favorable); fill/paper 4.8¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=7.9 — outside last-3m block. Model fair YES 79.1¢ vs mid 92.2¢ (edge -13.1¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.07496809868141607, mid_improvement=12.700000000000003, arm_side_mid=20.5, now_side_mid=7.8, arm_spot=1881.59, spot=1882.21). Gate=skipped_llm_no_trade. ICT none: Spot $1,881.76. Retest status (rolling 24h): NOT YET FILLED (supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. No valid M5 SFP in the recent window. Nearest detected M5 OB: bearish M5 OB 1,863.95-1,866.97 (candle 2026-07-25T16:10, displacement 2026-07-25T16:15) | entry band 0.25-0.50: 1,865.46-1,866.22 | tranches @ 1,866.22 / 1,865.46 | add @ 1,864.80. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.23999999999999988,2026-07-26T07:07:03Z,/opt/kalshi-15m-bot/charts/20260726T064816Z_ETH_USD_M5_marked.png
162,adverse,2026-07-26T07:50:03Z,KXETH15M,KXETH15M-26JUL260400-00,ETH,NO,5,24.5,2026-07-26T08:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: weekend. KalshiRules entry: NO mid≈27.5¢ → intended limit ~24.5¢ (−3¢ favorable); fill/paper 24.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=9.9 — outside last-3m block. Model fair YES 58.2¢ vs mid 72.5¢ (edge -14.3¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.011703497217752101, mid_improvement=14.5, arm_side_mid=42.0, now_side_mid=27.5, arm_spot=1879.57, spot=1880.0). Gate=skipped_llm_no_trade. ICT none: KalshiRules session: US session active, valid trading window, not in last-3m block.

HTF bias (H4): Bearish. On H4, price peaked near the Prev Week High ~1,944 and has been grinding lower over the past several sessions. A pink H4 BRKR zone is active overhead (~1,902–1,917, coinciding with Monday High 1,917.43), and a green H4 OB is visible ~1,841–1,878 acting as the current support shelf. The setup phase is 'bearish_retest_rejected' — price attempted a retest of the supply zone (1,902.91–1,917.43) and was rejected; this strongly favors SHORT. A NO trade aligns with HTF bias.

H1 context: On H1, price has been compressing in the 1,855–1,885 range over the past 24h, sitting inside the H4 OB green box (1,841–1,878 approximately). The H4 BRKR bearish zone overhead has capped all H1 bounces. Current spot 1,879.58 is above Monday Mid 1,879.47, hugging that level, with Daily Open at 1,873.01 and Weekly Open at 1,870.99 providing nearby support. The H1 structure is sideways-to-weak-bearish with no clean directional impulse in the last several bars.

M5 entry assessment: On M5, the only detected OBs are both bearish M5 OB 1,863.95–1,866.97 (candle 2026-07-25T16:10), with fib entry band 0.25–0.50 at 1,865.46–1,866.22. Current spot at 1,879.58 is approximately 13 points ABOVE that entry band — spot is well outside the fib zone. KalshiRules entry rule: spot is not inside or near the M5 OB fib band; cannot form a valid entry. No M5 SFPs are listed in recent windows. There is no fresh M5 OB fib retest available at current price.

Decision: No valid M5 OB fib entry exists at spot (~1,879.58 vs band 1,865.46–1,866.22). The bearish M5 OB fib is ~13 points below current price — too far to enter without chasing. KalshiRules 'never chase' applies. Setup phase bearish_retest_rejected favors SHORT, but the M5 entry trigger is absent. Wait for price to retrace into the 1,865–1,866 M5 OB fib band before considering a NO ticket, or for a new M5 bearish OB to form near current price.",closed,yes,0.0,-1.225,2026-07-26T08:07:03Z,/opt/kalshi-15m-bot/charts/20260726T074650Z_ETH_USD_M5_marked.png
